FlowDataID,FlowReadingValue,FlowStationLocation,Region,StationName,Time
6604,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.279068666, 'Longitude': -122.310502343, 'MilePost': 141.26, 'RoadName': '005'}",Olympic,005es14126,/Date(1735940002000-0800)/
1338,1,"{'Description': 'Enchanted Pkwy', 'Direction': 'NB', 'Latitude': 47.279068666, 'Longitude': -122.310502343, 'MilePost': 141.26, 'RoadName': '005'}",Northwest,005es14126,/Date(1735940062000-0800)/
1339,1,"{'Description': 'Enchanted Pkwy', 'Direction': 'SB', 'Latitude': 47.27947055, 'Longitude': -122.310793472, 'MilePost': 141.26, 'RoadName': '005'}",Northwest,005es14126,/Date(1735940062000-0800)/
6606,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.27947055, 'Longitude': -122.310793472, 'MilePost': 141.26, 'RoadName': '005'}",Olympic,005es14126,/Date(1735940002000-0800)/
1341,0,"{'Description': 'EB SR 18-SB', 'Direction': 'NB', 'Latitude': 47.285998063, 'Longitude': -122.307584081, 'MilePost': 141.76, 'RoadName': '005'}",Northwest,005es14176,/Date(1735940062000-0800)/
7585,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.285998063, 'Longitude': -122.307584081, 'MilePost': 141.76, 'RoadName': '005'}",Olympic,005es14176,/Date(1735940002000-0800)/
7583,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.285911458, 'Longitude': -122.308100286, 'MilePost': 141.76, 'RoadName': '005'}",Olympic,005es14176,/Date(1735940002000-0800)/
1344,1,"{'Description': 'EB SR 18-SB', 'Direction': 'SB', 'Latitude': 47.285911458, 'Longitude': -122.308100286, 'MilePost': 141.76, 'RoadName': '005'}",Northwest,005es14176,/Date(1735940062000-0800)/
1345,1,"{'Description': 'EB SR 18-NB', 'Direction': 'NB', 'Latitude': 47.292135512, 'Longitude': -122.305508616, 'MilePost': 142.2, 'RoadName': '005'}",Northwest,005es14221,/Date(1735940062000-0800)/
4538,1,"{'Description': 'WB SR 18-NB', 'Direction': 'NB', 'Latitude': 47.292135512, 'Longitude': -122.305508616, 'MilePost': 142.2, 'RoadName': '005'}",Northwest,005es14220,/Date(1735940062000-0800)/
7581,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.292135511, 'Longitude': -122.305508633, 'MilePost': 142.2, 'RoadName': '005'}",Olympic,005es14220,/Date(1735940002000-0800)/
1347,1,"{'Description': 'EB SR 18-NB', 'Direction': 'SB', 'Latitude': 47.29209965, 'Longitude': -122.306031237, 'MilePost': 142.2, 'RoadName': '005'}",Northwest,005es14221,/Date(1735940062000-0800)/
7551,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.292276799, 'Longitude': -122.305461345, 'MilePost': 142.21, 'RoadName': '005'}",Olympic,005es14221,/Date(1735940002000-0800)/
7553,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.292239841, 'Longitude': -122.305984443, 'MilePost': 142.21, 'RoadName': '005'}",Olympic,005es14221,/Date(1735940002000-0800)/
1349,1,"{'Description': 'S 336th St', 'Direction': 'NB', 'Latitude': 47.300191475, 'Longitude': -122.302813261, 'MilePost': 142.77, 'RoadName': '005'}",Northwest,005es14277,/Date(1735940062000-0800)/
6608,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.300139935, 'Longitude': -122.302830333, 'MilePost': 142.77, 'RoadName': '005'}",Olympic,005es14277,/Date(1735940002000-0800)/
6610,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.300135034, 'Longitude': -122.30333043, 'MilePost': 142.77, 'RoadName': '005'}",Olympic,005es14277,/Date(1735940002000-0800)/
1351,1,"{'Description': 'S 336th St', 'Direction': 'SB', 'Latitude': 47.300202426, 'Longitude': -122.303308124, 'MilePost': 142.77, 'RoadName': '005'}",Northwest,005es14277,/Date(1735940062000-0800)/
4531,1,"{'Description': 'S 333rd St', 'Direction': 'NB', 'Latitude': 47.303452358, 'Longitude': -122.301712116, 'MilePost': 143.0, 'RoadName': '005'}",Northwest,005es14300,/Date(1735940062000-0800)/
6542,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.303416577, 'Longitude': -122.301724172, 'MilePost': 143.0, 'RoadName': '005'}",Olympic,005es14300,/Date(1735940002000-0800)/
6612,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.306398346, 'Longitude': -122.300714312, 'MilePost': 143.21, 'RoadName': '005'}",Olympic,005es14321,/Date(1735940002000-0800)/
1353,1,"{'Description': 'S 329th St', 'Direction': 'NB', 'Latitude': 47.30642103, 'Longitude': -122.30070658, 'MilePost': 143.21, 'RoadName': '005'}",Northwest,005es14321,/Date(1735940062000-0800)/
1355,1,"{'Description': 'S 329th St', 'Direction': 'SB', 'Latitude': 47.306479404, 'Longitude': -122.301190418, 'MilePost': 143.21, 'RoadName': '005'}",Northwest,005es14321,/Date(1735940062000-0800)/
6614,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.306479404, 'Longitude': -122.301190418, 'MilePost': 143.21, 'RoadName': '005'}",Olympic,005es14321,/Date(1735940002000-0800)/
6618,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.312461422, 'Longitude': -122.298318029, 'MilePost': 143.64, 'RoadName': '005'}",Olympic,005es14364,/Date(1735940002000-0800)/
2401,1,"{'Description': 'S 320th St-SB', 'Direction': 'NB', 'Latitude': 47.312461422, 'Longitude': -122.298318029, 'MilePost': 143.64, 'RoadName': '005'}",Northwest,005es14364,/Date(1735940062000-0800)/
6617,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.312491612, 'Longitude': -122.29882426, 'MilePost': 143.64, 'RoadName': '005'}",Olympic,005es14364,/Date(1735940002000-0800)/
1357,1,"{'Description': 'S 320th St-SB', 'Direction': 'SB', 'Latitude': 47.312491184, 'Longitude': -122.298824435, 'MilePost': 143.64, 'RoadName': '005'}",Northwest,005es14364,/Date(1735940062000-0800)/
1358,1,"{'Description': 'S 320th St-NB', 'Direction': 'NB', 'Latitude': 47.317210478, 'Longitude': -122.296362855, 'MilePost': 143.98, 'RoadName': '005'}",Northwest,005es14398,/Date(1735940062000-0800)/
6620,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.317210638, 'Longitude': -122.29636279, 'MilePost': 143.98, 'RoadName': '005'}",Olympic,005es14398,/Date(1735940002000-0800)/
6622,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.326054133, 'Longitude': -122.293994504, 'MilePost': 144.6, 'RoadName': '005'}",Olympic,005es14460,/Date(1735940002000-0800)/
2402,1,"{'Description': 'S 308th St', 'Direction': 'NB', 'Latitude': 47.326054133, 'Longitude': -122.293994504, 'MilePost': 144.6, 'RoadName': '005'}",Northwest,005es14460,/Date(1735940062000-0800)/
6624,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.326165487, 'Longitude': -122.29441232, 'MilePost': 144.6, 'RoadName': '005'}",Olympic,005es14460,/Date(1735940002000-0800)/
1359,1,"{'Description': 'S 308th St', 'Direction': 'SB', 'Latitude': 47.326136839, 'Longitude': -122.294414932, 'MilePost': 144.6, 'RoadName': '005'}",Northwest,005es14460,/Date(1735940062000-0800)/
1361,0,"{'Description': 'S 298th St', 'Direction': 'NB', 'Latitude': 47.334932187, 'Longitude': -122.293241744, 'MilePost': 145.22, 'RoadName': '005'}",Northwest,005es14522,/Date(1735940062000-0800)/
6626,0,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.33491163, 'Longitude': -122.293243514, 'MilePost': 145.22, 'RoadName': '005'}",Olympic,005es14522,/Date(1735940002000-0800)/
6628,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.335038465, 'Longitude': -122.293666256, 'MilePost': 145.22, 'RoadName': '005'}",Olympic,005es14522,/Date(1735940002000-0800)/
1362,1,"{'Description': 'S 298th St', 'Direction': 'SB', 'Latitude': 47.335041911, 'Longitude': -122.293665963, 'MilePost': 145.22, 'RoadName': '005'}",Northwest,005es14522,/Date(1735940062000-0800)/
1364,1,"{'Description': 'S 289th St', 'Direction': 'NB', 'Latitude': 47.342543503, 'Longitude': -122.292594437, 'MilePost': 145.75, 'RoadName': '005'}",Northwest,005es14575,/Date(1735940062000-0800)/
6630,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.342543503, 'Longitude': -122.292594437, 'MilePost': 145.75, 'RoadName': '005'}",Olympic,005es14575,/Date(1735940002000-0800)/
6632,0,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.342559049, 'Longitude': -122.293035093, 'MilePost': 145.75, 'RoadName': '005'}",Olympic,005es14575,/Date(1735940002000-0800)/
1365,0,"{'Description': 'S 289th St', 'Direction': 'SB', 'Latitude': 47.342559049, 'Longitude': -122.293035093, 'MilePost': 145.75, 'RoadName': '005'}",Northwest,005es14575,/Date(1735940062000-0800)/
1367,1,"{'Description': 'S 280th St', 'Direction': 'NB', 'Latitude': 47.350215029, 'Longitude': -122.294569453, 'MilePost': 146.3, 'RoadName': '005'}",Northwest,005es14630,/Date(1735940062000-0800)/
6634,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.350307723, 'Longitude': -122.29460397, 'MilePost': 146.3, 'RoadName': '005'}",Olympic,005es14630,/Date(1735940002000-0800)/
6636,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.350135398, 'Longitude': -122.294989562, 'MilePost': 146.3, 'RoadName': '005'}",Olympic,005es14630,/Date(1735940002000-0800)/
1368,1,"{'Description': 'S 280th St', 'Direction': 'SB', 'Latitude': 47.350215029, 'Longitude': -122.294569453, 'MilePost': 146.3, 'RoadName': '005'}",Northwest,005es14630,/Date(1735940062000-0800)/
4803,1,"{'Description': 'S 272nd St-SB', 'Direction': 'SB', 'Latitude': 47.356895182, 'Longitude': -122.296796, 'MilePost': 146.76, 'RoadName': '005'}",Northwest,005es14676,/Date(1735940062000-0800)/
7607,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.356928241, 'Longitude': -122.29679408, 'MilePost': 146.76, 'RoadName': '005'}",Olympic,005es14676,/Date(1735940002000-0800)/
7609,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.360399215, 'Longitude': -122.295640368, 'MilePost': 147.01, 'RoadName': '005'}",Olympic,005es14701,/Date(1735940002000-0800)/
4804,1,"{'Description': 'S 272nd St-NB', 'Direction': 'NB', 'Latitude': 47.360441622, 'Longitude': -122.295629364, 'MilePost': 147.01, 'RoadName': '005'}",Northwest,005es14701,/Date(1735940062000-0800)/
1370,1,"{'Description': 'S 266th St', 'Direction': 'NB', 'Latitude': 47.364208367, 'Longitude': -122.294656657, 'MilePost': 147.27, 'RoadName': '005'}",Northwest,005es14727,/Date(1735940062000-0800)/
6638,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.364206791, 'Longitude': -122.294657061, 'MilePost': 147.27, 'RoadName': '005'}",Olympic,005es14727,/Date(1735940002000-0800)/
6640,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.370481299, 'Longitude': -122.293045874, 'MilePost': 147.71, 'RoadName': '005'}",Olympic,005es14771,/Date(1735940002000-0800)/
1372,1,"{'Description': 'S 260th St', 'Direction': 'NB', 'Latitude': 47.370481299, 'Longitude': -122.293045874, 'MilePost': 147.71, 'RoadName': '005'}",Northwest,005es14771,/Date(1735940062000-0800)/
1375,1,"{'Description': 'S 260th St', 'Direction': 'SB', 'Latitude': 47.37052977, 'Longitude': -122.293549195, 'MilePost': 147.71, 'RoadName': '005'}",Northwest,005es14771,/Date(1735940062000-0800)/
6642,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.37052977, 'Longitude': -122.293549195, 'MilePost': 147.71, 'RoadName': '005'}",Olympic,005es14771,/Date(1735940002000-0800)/
6644,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.375608259, 'Longitude': -122.291708784, 'MilePost': 148.07, 'RoadName': '005'}",Olympic,005es14807,/Date(1735940002000-0800)/
1376,1,"{'Description': 'S 252nd St', 'Direction': 'NB', 'Latitude': 47.375608259, 'Longitude': -122.291708784, 'MilePost': 148.07, 'RoadName': '005'}",Northwest,005es14807,/Date(1735940062000-0800)/
1378,1,"{'Description': 'S 252nd St', 'Direction': 'SB', 'Latitude': 47.375642181, 'Longitude': -122.292235797, 'MilePost': 148.07, 'RoadName': '005'}",Northwest,005es14807,/Date(1735940062000-0800)/
6646,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.375642181, 'Longitude': -122.292235797, 'MilePost': 148.07, 'RoadName': '005'}",Olympic,005es14807,/Date(1735940002000-0800)/
6648,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.384344233, 'Longitude': -122.289993503, 'MilePost': 148.68, 'RoadName': '005'}",Olympic,005es14868,/Date(1735940002000-0800)/
1381,1,"{'Description': 'S 243rd St', 'Direction': 'NB', 'Latitude': 47.384344233, 'Longitude': -122.289993503, 'MilePost': 148.68, 'RoadName': '005'}",Northwest,005es14868,/Date(1735940062000-0800)/
1382,1,"{'Description': 'S 243rd St', 'Direction': 'SB', 'Latitude': 47.384341575, 'Longitude': -122.290442574, 'MilePost': 148.68, 'RoadName': '005'}",Northwest,005es14868,/Date(1735940062000-0800)/
6650,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.384341745, 'Longitude': -122.290442562, 'MilePost': 148.68, 'RoadName': '005'}",Olympic,005es14868,/Date(1735940002000-0800)/
7947,1,"{'Description': 'SR 516-SB', 'Direction': 'SB', 'Latitude': 47.388941635, 'Longitude': -122.290695147, 'MilePost': 149.0, 'RoadName': '005'}",Northwest,005es14900,/Date(1735940062000-0800)/
7949,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.388941635, 'Longitude': -122.290695147, 'MilePost': 149.0, 'RoadName': '005'}",Olympic,005es14900,/Date(1735940002000-0800)/
6099,0,"{'Description': 'SR 516-SB [old]', 'Direction': 'NB', 'Latitude': 47.389616336, 'Longitude': -122.290396093, 'MilePost': 149.05, 'RoadName': '005'}",Northwest,005es14905,/Date(1735940062000-0800)/
6654,0,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.389616336, 'Longitude': -122.290396093, 'MilePost': 149.05, 'RoadName': '005'}",Olympic,005es14905,/Date(1735940002000-0800)/
4791,1,"{'Description': 'EB SR 516-NB', 'Direction': 'NB', 'Latitude': 47.389757528, 'Longitude': -122.290418604, 'MilePost': 149.06, 'RoadName': '005'}",Northwest,005es14906,/Date(1735940062000-0800)/
7603,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.389757528, 'Longitude': -122.290418604, 'MilePost': 149.06, 'RoadName': '005'}",Olympic,005es14906,/Date(1735940002000-0800)/
7605,0,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.394076361, 'Longitude': -122.291080109, 'MilePost': 149.37, 'RoadName': '005'}",Olympic,005es14937,/Date(1735940002000-0800)/
4790,0,"{'Description': 'WB SR 516-NB', 'Direction': 'NB', 'Latitude': 47.394243231, 'Longitude': -122.29110009, 'MilePost': 149.37, 'RoadName': '005'}",Northwest,005es14937,/Date(1735940062000-0800)/
1388,1,"{'Description': 'S 216th St', 'Direction': 'NB', 'Latitude': 47.408628313, 'Longitude': -122.291663333, 'MilePost': 150.36, 'RoadName': '005'}",Northwest,005es15036,/Date(1735940062000-0800)/
6655,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.408629005, 'Longitude': -122.291663138, 'MilePost': 150.36, 'RoadName': '005'}",Olympic,005es15036,/Date(1735940002000-0800)/
6657,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.408645041, 'Longitude': -122.292097736, 'MilePost': 150.36, 'RoadName': '005'}",Olympic,005es15036,/Date(1735940002000-0800)/
1390,1,"{'Description': 'S 216th St', 'Direction': 'SB', 'Latitude': 47.408645041, 'Longitude': -122.292097736, 'MilePost': 150.36, 'RoadName': '005'}",Northwest,005es15036,/Date(1735940062000-0800)/
1392,1,"{'Description': 'S 200th St-SB', 'Direction': 'NB', 'Latitude': 47.420814563, 'Longitude': -122.286442312, 'MilePost': 151.25, 'RoadName': '005'}",Northwest,005es15125,/Date(1735940062000-0800)/
6660,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.420814563, 'Longitude': -122.286442312, 'MilePost': 151.25, 'RoadName': '005'}",Olympic,005es15125,/Date(1735940002000-0800)/
6659,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.421167536, 'Longitude': -122.286497893, 'MilePost': 151.25, 'RoadName': '005'}",Olympic,005es15125,/Date(1735940002000-0800)/
1394,1,"{'Description': 'S 200th St-SB', 'Direction': 'SB', 'Latitude': 47.421167536, 'Longitude': -122.286497893, 'MilePost': 151.25, 'RoadName': '005'}",Northwest,005es15125,/Date(1735940062000-0800)/
1396,1,"{'Description': 'S 188th St-SB', 'Direction': 'NB', 'Latitude': 47.429827156, 'Longitude': -122.273008199, 'MilePost': 152.14, 'RoadName': '005'}",Northwest,005es15214,/Date(1735940062000-0800)/
6665,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.429827156, 'Longitude': -122.273008199, 'MilePost': 152.14, 'RoadName': '005'}",Olympic,005es15214,/Date(1735940002000-0800)/
6663,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.430113082, 'Longitude': -122.273501187, 'MilePost': 152.14, 'RoadName': '005'}",Olympic,005es15214,/Date(1735940002000-0800)/
1398,1,"{'Description': 'S 188th St-SB', 'Direction': 'SB', 'Latitude': 47.430113373, 'Longitude': -122.273500763, 'MilePost': 152.14, 'RoadName': '005'}",Northwest,005es15214,/Date(1735940062000-0800)/
4794,1,"{'Description': 'S 188th St-NB', 'Direction': 'NB', 'Latitude': 47.433171735, 'Longitude': -122.270109896, 'MilePost': 152.4, 'RoadName': '005'}",Northwest,005es15240,/Date(1735940062000-0800)/
7543,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.433171735, 'Longitude': -122.270109896, 'MilePost': 152.4, 'RoadName': '005'}",Olympic,005es15240,/Date(1735940002000-0800)/
1401,1,"{'Description': 'S 183rd St', 'Direction': 'NB', 'Latitude': 47.438895511, 'Longitude': -122.2687549, 'MilePost': 152.8, 'RoadName': '005'}",Northwest,005es15280,/Date(1735940062000-0800)/
6667,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.43889506, 'Longitude': -122.268751132, 'MilePost': 152.8, 'RoadName': '005'}",Olympic,005es15280,/Date(1735940002000-0800)/
6669,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.43914908, 'Longitude': -122.269177547, 'MilePost': 152.8, 'RoadName': '005'}",Olympic,005es15280,/Date(1735940002000-0800)/
1402,1,"{'Description': 'S 183rd St', 'Direction': 'SB', 'Latitude': 47.43914908, 'Longitude': -122.269177547, 'MilePost': 152.8, 'RoadName': '005'}",Northwest,005es15280,/Date(1735940062000-0800)/
1404,1,"{'Description': 'S 178th St', 'Direction': 'NB', 'Latitude': 47.443755271, 'Longitude': -122.267678229, 'MilePost': 153.15, 'RoadName': '005'}",Northwest,005es15315,/Date(1735940062000-0800)/
6671,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.443755271, 'Longitude': -122.267678229, 'MilePost': 153.15, 'RoadName': '005'}",Olympic,005es15315,/Date(1735940002000-0800)/
6673,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.443842787, 'Longitude': -122.268140741, 'MilePost': 153.15, 'RoadName': '005'}",Olympic,005es15315,/Date(1735940002000-0800)/
1407,1,"{'Description': 'S 178th St', 'Direction': 'SB', 'Latitude': 47.443842787, 'Longitude': -122.268140741, 'MilePost': 153.15, 'RoadName': '005'}",Northwest,005es15315,/Date(1735940062000-0800)/
1408,1,"{'Description': 'S 172nd St', 'Direction': 'NB', 'Latitude': 47.448366881, 'Longitude': -122.266264895, 'MilePost': 153.48, 'RoadName': '005'}",Northwest,005es15348,/Date(1735940062000-0800)/
6675,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.448366881, 'Longitude': -122.266264895, 'MilePost': 153.48, 'RoadName': '005'}",Olympic,005es15348,/Date(1735940002000-0800)/
6677,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.448192471, 'Longitude': -122.266862144, 'MilePost': 153.48, 'RoadName': '005'}",Olympic,005es15348,/Date(1735940002000-0800)/
1410,1,"{'Description': 'S 172nd St', 'Direction': 'SB', 'Latitude': 47.448507407, 'Longitude': -122.266735823, 'MilePost': 153.48, 'RoadName': '005'}",Northwest,005es15348,/Date(1735940062000-0800)/
1418,1,"{'Description': 'S 154th St', 'Direction': 'NB', 'Latitude': 47.464769897, 'Longitude': -122.265632917, 'MilePost': 154.65, 'RoadName': '005'}",Northwest,005es15465,/Date(1735940062000-0800)/
6681,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.464769897, 'Longitude': -122.265632917, 'MilePost': 154.65, 'RoadName': '005'}",Olympic,005es15465,/Date(1735940002000-0800)/
6683,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.464872773, 'Longitude': -122.266836981, 'MilePost': 154.65, 'RoadName': '005'}",Olympic,005es15465,/Date(1735940002000-0800)/
1419,1,"{'Description': 'S 154th St', 'Direction': 'SB', 'Latitude': 47.464872773, 'Longitude': -122.266836981, 'MilePost': 154.65, 'RoadName': '005'}",Northwest,005es15465,/Date(1735940062000-0800)/
1415,1,"{'Description': 'Southcenter-NB', 'Direction': 'NB', 'Latitude': 47.466980738, 'Longitude': -122.267090427, 'MilePost': 154.8, 'RoadName': '005'}",Northwest,005es15480,/Date(1735940062000-0800)/
6679,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.466936927, 'Longitude': -122.267066405, 'MilePost': 154.8, 'RoadName': '005'}",Olympic,005es15480,/Date(1735940002000-0800)/
6685,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.473915778, 'Longitude': -122.269280494, 'MilePost': 155.31, 'RoadName': '005'}",Olympic,005es15531,/Date(1735940002000-0800)/
1422,1,"{'Description': 'S 144th St', 'Direction': 'NB', 'Latitude': 47.473915778, 'Longitude': -122.269280494, 'MilePost': 155.31, 'RoadName': '005'}",Northwest,005es15531,/Date(1735940062000-0800)/
1424,1,"{'Description': 'S 144th St', 'Direction': 'SB', 'Latitude': 47.473928413, 'Longitude': -122.269674952, 'MilePost': 155.31, 'RoadName': '005'}",Northwest,005es15531,/Date(1735940062000-0800)/
6687,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.473928413, 'Longitude': -122.269674952, 'MilePost': 155.31, 'RoadName': '005'}",Olympic,005es15531,/Date(1735940002000-0800)/
6691,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.478904723, 'Longitude': -122.271547365, 'MilePost': 155.69, 'RoadName': '005'}",Olympic,005es15569,/Date(1735940002000-0800)/
1427,1,"{'Description': 'SR599-SB, Lt', 'Direction': 'NB', 'Latitude': 47.478904723, 'Longitude': -122.271547365, 'MilePost': 155.69, 'RoadName': '005'}",Northwest,005es15569,/Date(1735940062000-0800)/
1430,1,"{'Description': 'SR599-SB, Lt', 'Direction': 'SB', 'Latitude': 47.479406747, 'Longitude': -122.272567446, 'MilePost': 155.69, 'RoadName': '005'}",Northwest,005es15569,/Date(1735940062000-0800)/
6689,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.479616554, 'Longitude': -122.272632066, 'MilePost': 155.69, 'RoadName': '005'}",Olympic,005es15569,/Date(1735940002000-0800)/
6693,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.484638013, 'Longitude': -122.269144519, 'MilePost': 156.08, 'RoadName': '005'}",Olympic,005es15608,/Date(1735940002000-0800)/
1435,1,"{'Description': 'Interurban-NB', 'Direction': 'NB', 'Latitude': 47.48463195, 'Longitude': -122.269152006, 'MilePost': 156.08, 'RoadName': '005'}",Northwest,005es15608,/Date(1735940062000-0800)/
1433,1,"{'Description': 'Interurban-NB', 'Direction': 'SB', 'Latitude': 47.484769612, 'Longitude': -122.269442555, 'MilePost': 156.08, 'RoadName': '005'}",Northwest,005es15608,/Date(1735940062000-0800)/
6695,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.485256558, 'Longitude': -122.268829848, 'MilePost': 156.08, 'RoadName': '005'}",Olympic,005es15608,/Date(1735940002000-0800)/
6697,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.48986517, 'Longitude': -122.264289761, 'MilePost': 156.52, 'RoadName': '005'}",Olympic,005es15652,/Date(1735940002000-0800)/
1438,1,"{'Description': 'S 129th St', 'Direction': 'NB', 'Latitude': 47.489866249, 'Longitude': -122.26428973, 'MilePost': 156.52, 'RoadName': '005'}",Northwest,005es15652,/Date(1735940062000-0800)/
1439,1,"{'Description': 'S 129th St', 'Direction': 'SB', 'Latitude': 47.489783257, 'Longitude': -122.26461132, 'MilePost': 156.52, 'RoadName': '005'}",Northwest,005es15652,/Date(1735940062000-0800)/
6699,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.489783257, 'Longitude': -122.26461132, 'MilePost': 156.52, 'RoadName': '005'}",Olympic,005es15652,/Date(1735940002000-0800)/
6701,1,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.498183178, 'Longitude': -122.272724772, 'MilePost': 157.23, 'RoadName': '005'}",Olympic,005es15723,/Date(1735940002000-0800)/
1441,1,"{'Description': 'MLK Jr Way-SB', 'Direction': 'SB', 'Latitude': 47.498201561, 'Longitude': -122.272744998, 'MilePost': 157.23, 'RoadName': '005'}",Northwest,005es15723,/Date(1735940062000-0800)/
1444,1,"{'Description': 'MLK Jr Way-NB', 'Direction': 'NB', 'Latitude': 47.500374792, 'Longitude': -122.27465135, 'MilePost': 157.42, 'RoadName': '005'}",Northwest,005es15742,/Date(1735940062000-0800)/
6703,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.500374792, 'Longitude': -122.27465135, 'MilePost': 157.42, 'RoadName': '005'}",Olympic,005es15742,/Date(1735940002000-0800)/
6705,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.506705639, 'Longitude': -122.280545393, 'MilePost': 157.92, 'RoadName': '005'}",Olympic,005es15792,/Date(1735940002000-0800)/
1445,1,"{'Description': 'Boeing Access-NB', 'Direction': 'NB', 'Latitude': 47.506705639, 'Longitude': -122.280545393, 'MilePost': 157.92, 'RoadName': '005'}",Northwest,005es15792,/Date(1735940062000-0800)/
1447,0,"{'Description': 'Boeing Access-NB', 'Direction': 'SB', 'Latitude': 47.5066272, 'Longitude': -122.280848478, 'MilePost': 157.92, 'RoadName': '005'}",Northwest,005es15792,/Date(1735940062000-0800)/
6707,0,"{'Description': 'Unknown', 'Direction': 'SB', 'Latitude': 47.506617184, 'Longitude': -122.280840741, 'MilePost': 157.92, 'RoadName': '005'}",Olympic,005es15792,/Date(1735940002000-0800)/
6565,1,"{'Description': 'Unknown', 'Direction': 'NB', 'Latitude': 47.510383415, 'Longitude': -122.28333357, 'MilePost': 158.21, 'RoadName': '005'}",Olympic,005es15821,/Date(1735940002000-0800)/
